MovieID,MovieName,Vector
1275,Killer (Bulletproof Heart),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.375, 0.67700320038633, 0.005154639175257732]"
1276,Sunset Park,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.375, 0.42257712736425823, 0.012027491408934707]"
1277,Set It Off,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6052631578947368, 0.396438825911462, 0.030927835051546393]"
1278,Selena,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.65625, 0.4448782605013046, 0.02577319587628866]"
1279,Wild America,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.4722222222222222, 0.3280836614171588, 0.013745704467353952]"
1280,Gang Related,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.421875, 0.5118390046358978, 0.02577319587628866]"
1281,Manny & Lo,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5384615384615384, 0.3776614954270625, 0.020618556701030927]"
1282,"Grass Harp, The","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5555555555555556, 0.4602233757161358, 0.013745704467353952]"
1283,Out to Sea,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.42105263157894735, 0.4091425922813627, 0.030927835051546393]"
1284,Before and After,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.0, 0.46153846153846156, 0.35626265159721265, 0.0429553264604811]"
1285,Princess Caraboo,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5333333333333333, 0.22625312415627807, 0.024054982817869414]"
1286,Shall We Dance?,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.0, 0.6764705882352942, 0.3906066172145125, 0.027491408934707903]"
1287,Ed,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08333333333333331, 0.18257418583505539, 0.00859106529209622]"
1288,Denise Calls Up,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5, 0.4999999999999999, 0.010309278350515462]"
1289,Jack and Sarah,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.2857142857142857, 0.3779644730092272, 0.010309278350515462]"
1290,Country Life,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.125, 0.25, 0.001718213058419244]"
1291,Celtic Pride,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.30000000000000004, 0.35856858280031806, 0.024054982817869414]"
1292,"Simple Wish, A","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.16666666666666669, 0.408248290463863, 0.003436426116838488]"
1293,Star Kid,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 1.0, 0.0, 0.003436426116838488]"
1294,Ayn Rand: A Sense of Life,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5357142857142857, 0.5563486402641867, 0.010309278350515462]"
1295,Kicked in the Head,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.3928571428571429, 0.49401176002967684, 0.010309278350515462]"
1296,Indian Summer,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5625, 0.44240669548564276, 0.03264604810996564]"
1297,Love Affair,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.45833333333333337, 0.42193637320134303, 0.018900343642611683]"
1298,"Band Wagon, The","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.6666666666666666, 0.3952847075210474, 0.013745704467353952]"
1299,Penny Serenade,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.5, 0.32732683535398854, 0.012027491408934707]"
1300,'Til There Was You,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.33333333333333337, 0.35355339059327373, 0.013745704467353952]"
1301,Stripes,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.7, 0.2958039891549808, 0.006872852233676977]"
1302,Late Bloomers,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6, 0.5916079783099616, 0.006872852233676977]"
1303,"Getaway, The","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.33333333333333337, 0.3208444739598739, 0.029209621993127148]"
1304,New York Cop,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.375, 0.7499999999999999, 0.001718213058419244]"
1305,National Lampoon's Senior Trip,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.3571428571428571, 0.40089186286863654, 0.010309278350515462]"
1306,Delta of Venus,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5, 1.0, 0.001718213058419244]"
1307,Carmen Miranda: Bananas Is My Business,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.125, 0.25, 0.001718213058419244]"
1308,Babyfever,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.001718213058419244]"
1309,"Very Natural Thing, A","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
1310,"Walk in the Sun, A","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5, 0.0, 0.0]"
1311,Waiting to Exhale,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.375, 0.4472135954999579, 0.02577319587628866]"
1312,"Pompatus of Love, The","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5, 0.40824829046386296, 0.010309278350515462]"
1313,Palmetto,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0.0, 0.5357142857142857, 0.4353853919924732, 0.02233676975945017]"
1314,Surviving the Game,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.36363636363636365, 0.2899843255952106, 0.017182130584192438]"
1315,Inventing the Abbotts,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.532608695652174, 0.3421912647337436, 0.037800687285223365]"
1316,"Horse Whisperer, The","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.4285714285714286, 0.6025738445163696, 0.010309278350515462]"
1317,"Journey of August King, The","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.25, 0.5, 0.005154639175257732]"
1318,Catwalk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08333333333333331, 0.2041241452319315, 0.003436426116838488]"
1319,"Neon Bible, The","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.1875, 0.338501600193165, 0.005154639175257732]"
1320,Homage,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
1321,Open Season,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.375, 0.7499999999999999, 0.001718213058419244]"
1322,Metisse (Caf? au Lait),"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.33333333333333337, 0.28867513459481287, 0.00859106529209622]"
1323,"Wooden Man's Bride, The (Wu Kui)","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.41666666666666663, 0.5400617248673216, 0.003436426116838488]"
1324,Loaded,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.35, 0.4031128874149274, 0.006872852233676977]"
1325,August,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
1326,Boys,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5833333333333334, 0.42817441928883754, 0.00859106529209622]"
1327,Captives,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.33333333333333337, 0.5400617248673216, 0.003436426116838488]"
1328,Of Love and Shadows,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5416666666666666, 0.4699290726623894, 0.00859106529209622]"
1329,"Low Life, The","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
1330,An Unforgettable Summer,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.375, 0.35355339059327373, 0.005154639175257732]"
1331,"Last Klezmer: Leopold Kozlowski, His Life and Music, The","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5, 0.5, 0.005154639175257732]"
1332,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud),"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.25, 0.5, 0.001718213058419244]"
1333,Midnight Dancers (Sibak),"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.44999999999999996, 0.3872983346207417, 0.006872852233676977]"
1334,Somebody to Love,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.001718213058419244]"
1335,American Buffalo,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.40909090909090906, 0.39600275481135455, 0.017182130584192438]"
1336,Kazaam,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0.32489314482696546, 0.015463917525773196]"
1337,Larger Than Life,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.33333333333333337, 0.35355339059327373, 0.013745704467353952]"
1338,Two Deaths,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.3125, 0.5303300858899107, 0.005154639175257732]"
1339,Stefano Quantestorie,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
1340,"Crude Oasis, The","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
1341,Hedd Wyn,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
1342,"Convent, The (Convento, O)","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.375, 0.7499999999999999, 0.001718213058419244]"
1343,Lotto Land,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
1344,"Story of Xinghua, The","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.55, 0.5244044240850757, 0.006872852233676977]"
1345,"Day the Sun Turned Cold, The (Tianguo niezi)","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.25, 0.5, 0.001718213058419244]"
1346,Dingo,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.35, 0.4743416490252569, 0.006872852233676977]"
1347,"Ballad of Narayama, The (Narayama Bushiko)","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.4375, 0.6038073644245598, 0.005154639175257732]"
1348,Every Other Weekend,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
1349,Mille bolle blu,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
1350,Crows and Sparrows,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.125, 0.25, 0.001718213058419244]"
1351,Lover's Knot,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.25, 0.35355339059327373, 0.003436426116838488]"
1352,Shadow of Angels (Schatten der Engel),"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
1353,1-900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.4, 0.5361902647381803, 0.006872852233676977]"
1354,Venice/Venice,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.001718213058419244]"
1355,Infinity,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.41666666666666663, 0.6582805886043832, 0.00859106529209622]"
1356,Ed's Next Move,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.41666666666666663, 0.5400617248673216, 0.003436426116838488]"
1357,For the Moment,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0.0, 0.41666666666666663, 0.7359800721939871, 0.003436426116838488]"
1360,"Sexual Life of the Belgians, The","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.125, 0.25, 0.001718213058419244]"
1361,"Search for One-eye Jimmy, The","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.41666666666666663, 0.5400617248673216, 0.003436426116838488]"
1362,American Strays,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.25, 0.5, 0.001718213058419244]"
1363,"Leopard Son, The","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
1364,Bird of Prey,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
1365,Johnny 100 Pesos,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.125, 0.25, 0.001718213058419244]"
1366,JLG/JLG - autoportrait de d?cembre,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
1367,Faust,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.8, 0.4609772228646443, 0.006872852233676977]"
1368,Mina Tannenbaum,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.6666666666666666, 0.6191391873668902, 0.00859106529209622]"
1369,"Forbidden Christ, The (Cristo proibito, Il)","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.4375, 0.4448782605013046, 0.005154639175257732]"
1370,I Can't Sleep (J'ai pas sommeil),"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.41666666666666663, 0.5400617248673216, 0.003436426116838488]"
1371,"Machine, The","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.125, 0.25, 0.001718213058419244]"
1372,"Stranger, The","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5, 0.6123724356957945, 0.003436426116838488]"
1373,Good Morning,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
1374,Falling in Love Again,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.001718213058419244]"
1375,"Cement Garden, The","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.65, 0.4472135954999579, 0.015463917525773196]"
1376,Meet Wally Sparks,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2857142857142857, 0.3779644730092272, 0.010309278350515462]"
1377,Hotel de Love,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.5625, 0.6038073644245598, 0.005154639175257732]"
1378,Rhyme & Reason,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.30000000000000004, 0.2958039891549808, 0.006872852233676977]"
1379,Love and Other Catastrophes,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.4642857142857143, 0.31810450514017585, 0.010309278350515462]"
1380,Hollow Reed,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.33333333333333337, 0.36514837167011066, 0.00859106529209622]"
1381,Losing Chase,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5625, 0.31339158526400435, 0.012027491408934707]"
1382,"Bonheur, Le","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.25, 0.40824829046386296, 0.005154639175257732]"
1383,"Second Jungle Book: Mowgli & Baloo, The","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.25, 0.4472135954999579, 0.00859106529209622]"
1384,Squeeze,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.16666666666666669, 0.408248290463863, 0.003436426116838488]"
1385,Roseanna's Grave (For Roseanna),"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.44999999999999996, 0.4609772228646443, 0.006872852233676977]"
1386,Tetsuo II: Body Hammer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.41666666666666663, 0.4830458915396479, 0.00859106529209622]"
1387,Fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.25, 0.35355339059327373, 0.003436426116838488]"
1388,Gabbeh,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5833333333333334, 0.4830458915396479, 0.00859106529209622]"
1389,Mondo,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5, 0.7071067811865475, 0.003436426116838488]"
1390,"Innocent Sleep, The","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.25, 0.5, 0.001718213058419244]"
1391,For Ever Mozart,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.25, 0.6123724356957945, 0.003436426116838488]"
1392,"Locusts, The","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.25, 0.5, 0.006872852233676977]"
1393,Stag,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.2777777777777778, 0.2763853991962833, 0.013745704467353952]"
1394,Swept from the Sea,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.3571428571428571, 0.6408699444616557, 0.010309278350515462]"
1395,Hurricane Streets,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.33333333333333337, 0.532290647422377, 0.00859106529209622]"
1396,Stonewall,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.8, 0.158113883008419, 0.006872852233676977]"
1397,Of Human Bondage,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.55, 0.4609772228646443, 0.006872852233676977]"
1398,Anna,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.875, 0.25, 0.001718213058419244]"
1399,Stranger in the House,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.3571428571428571, 0.34503277967117707, 0.010309278350515462]"
1400,Picture Bride,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.525, 0.38908725099762503, 0.015463917525773196]"
1401,M. Butterfly,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5555555555555556, 0.4122312949338948, 0.029209621993127148]"
1402,"Ciao, Professore!","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.4375, 0.5303300858899105, 0.005154639175257732]"
1403,Caro Diario (Dear Diary),"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.4375, 0.4448782605013046, 0.005154639175257732]"
1404,Withnail and I,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5576923076923077, 0.4599331055038999, 0.020618556701030927]"
1405,Boy's Life 2,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.5833333333333334, 0.5773502691896257, 0.00859106529209622]"
1406,When Night Is Falling,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0, 0.6, 0.19364916731037082, 0.006872852233676977]"
1407,"Specialist, The","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.3125, 0.2780335080146768, 0.03264604810996564]"
1408,Gordy,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.003436426116838488]"
1409,"Swan Princess, The","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.4642857142857143, 0.4295623464921122, 0.010309278350515462]"
1410,Harlem,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.4375, 0.6038073644245598, 0.005154639175257732]"
1411,Barbarella,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.3928571428571429, 0.3900210277874798, 0.04639175257731958]"
1412,Land Before Time III: The Time of the Great Giving (V),"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.16666666666666669, 0.28867513459481287, 0.00859106529209622]"
1413,Street Fighter,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.4375, 0.45316348358748276, 0.012027491408934707]"
1414,Coldblooded,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.25, 0.0, 0.0]"
1415,"Next Karate Kid, The","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.36111111111111116, 0.3996526269427266, 0.013745704467353952]"
1416,No Escape,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.35, 0.19364916731037082, 0.006872852233676977]"
